"pk";"ip";"loc";"zip";"reg";"ts"
17099;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17100;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17101;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17102;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17103;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17104;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17105;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17106;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17107;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17108;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17109;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17110;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17111;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17112;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17113;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17114;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17115;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17116;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:54"
17117;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17118;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17119;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17120;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17121;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17122;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17123;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17124;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17125;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17126;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17127;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17128;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17129;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17130;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17131;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17132;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17133;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17134;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17135;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17136;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17137;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:55"
17138;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17139;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17140;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17141;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17142;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17143;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17144;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17145;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17146;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17147;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17148;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17149;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:56"
17150;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17151;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17152;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17153;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17154;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17155;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17156;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17157;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17158;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:57"
17159;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17160;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17161;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17162;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17163;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17164;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17165;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17166;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17167;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:58"
17168;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17169;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17170;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17171;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17172;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17173;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17174;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17175;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17176;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17177;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17178;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17179;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17180;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17181;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17182;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17183;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17184;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17185;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:55:59"
17186;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17187;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17188;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17189;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17190;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17191;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17192;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17193;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17194;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17195;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17196;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17197;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17198;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17199;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17200;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17201;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:00"
17202;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17203;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17204;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17205;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17206;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17207;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17208;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17209;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17210;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17211;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17212;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17213;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17214;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17215;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17216;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17217;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:01"
17218;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17219;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17220;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17221;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17222;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17223;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17224;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17225;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17226;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17227;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17228;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17229;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17230;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17231;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17232;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17233;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17234;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:02"
17235;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17236;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17237;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17238;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17239;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17240;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17241;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17242;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17243;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17244;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17245;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17246;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17247;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:03"
17248;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17249;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17250;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17251;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17252;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17253;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17254;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17255;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17256;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17257;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17258;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17259;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17260;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:04"
17261;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17262;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17263;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17264;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17265;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17266;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17267;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17268;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17269;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17270;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17271;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17272;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17273;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17274;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17275;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17276;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:56:05"
17277;"45.55.49.75";"US";"07014";"NJ";"2018-02-18 02:02:49"
17278;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17279;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17280;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17281;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17282;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17283;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17284;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17285;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17286;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17287;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17288;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:00"
17289;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17290;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17291;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17292;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17293;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17294;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:01"
17295;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17296;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17297;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17298;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17299;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17300;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17301;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17302;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17303;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17304;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17305;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17306;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17307;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17308;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17309;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17310;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17311;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17312;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:02"
17313;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17314;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17315;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17316;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17317;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17318;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17319;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17320;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17321;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17322;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17323;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17324;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17325;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17326;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17327;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17328;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17329;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17330;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17331;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17332;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17333;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17334;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17335;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17336;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17337;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17338;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17339;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17340;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:03"
17341;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17342;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17343;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17344;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17345;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17346;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17347;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17348;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17349;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17350;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17351;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17352;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17353;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17354;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17355;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17356;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17357;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17358;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17359;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17360;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17361;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17362;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17363;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17364;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17365;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17366;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17367;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17368;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17369;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17370;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:04"
17371;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17372;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17373;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17374;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17375;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17376;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17377;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17378;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17379;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17380;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17381;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17382;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17383;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17384;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17385;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17386;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17387;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17388;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17389;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17390;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17391;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17392;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17393;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17394;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17395;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17396;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:05"
17397;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17398;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17399;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17400;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17401;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17402;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17403;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17404;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17405;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17406;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17407;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17408;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17409;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17410;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17411;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17412;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17413;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17414;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17415;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17416;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17417;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:06"
17418;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17419;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17420;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17421;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17422;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17423;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17424;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17425;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17426;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17427;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17428;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17429;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17430;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17431;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17432;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17433;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:07"
17434;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17435;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17436;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17437;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17438;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17439;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17440;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17441;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17442;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17443;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17444;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17445;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17446;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17447;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17448;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17449;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17450;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17451;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17452;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17453;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:08"
17454;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:09"
17455;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 02:08:09"
